@context,@type,name,image,releaseDate,brand,model,sku,color,description,goat_url
http://schema.org,Product,Kobe 9 Elite XDR 'Team',['https://image.goat.com/750/attachments/product_template_pictures/images/034/542/255/original/641714_500.png.png'],2014-04-11T23:59:59.999Z,Nike,Kobe 9 Elite XDR 'Team',641714 500,Court Purple/White/Laser Orange/Wolf Grey,,https://www.goat.com/sneakers/kobe-9-elite-xdr-team-641714-500
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Air Force 1 GS 'Kobe Bryant' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/air-force-1-gs-kobe-bryant-314192-151
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 4 XDR 'Del Sol' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-4-xdr-del-sol-344336-011
http://schema.org,Product,Crazy 1 'Regal Purple',['https://image.goat.com/750/attachments/product_template_pictures/images/083/524/134/original/1064504_00.png.png'],2022-12-03T23:59:59.999Z,adidas,Crazy 1 'Regal Purple',GY8944,Regal Purple/Core Black/Pewter,"The adidas Crazy 1 ‘Regal Purple’ brings back the silhouette that Kobe Bryant wore when he clinched his first NBA championship. The retro model makes use of a purple synthetic upper, accented with debossed Three-Stripes and made in part with recycled content generated from production waste. A padded black mesh collar delivers a comfortable fit, while the abbreviated shell toe provides added support and durability. A metallic pewter finish is applied to the EVA midsole, reinforced underfoot by a black herringbone-traction rubber outsole.",https://www.goat.com/sneakers/crazy-1-regal-purple-gy8944
http://schema.org,Product,Kobe AD NXT FastFit 'Vast Grey',['https://image.goat.com/750/attachments/product_template_pictures/images/079/328/059/original/539553_00.png.png'],2019-08-24T07:00:00.000Z,Nike,Kobe AD NXT FastFit 'Vast Grey',CD0458 001,Vast Grey/Thunder Grey,"The Kobe AD NXT FastFit 'Vast Grey' released August 24, 2019 in a colorway that shows off its high-tech construction and nuanced internal workings. A wide, adjustable collar strap keeps the ankle locked in place, revealing Kobe Bryant's obsession with stability. The QuadFit mesh construction works in sync with the FastFit system from the Air Jordan 33 to lock down the foot with a customized feel. React foam cushioning protects against repeated impacts.",https://www.goat.com/sneakers/kobe-ad-nxt-fastfit-vast-grey-cd0458-001
http://schema.org,Product,Kobe A.D. 'Devin Booker' PE,['https://image.goat.com/750/attachments/product_template_pictures/images/053/261/467/original/350847_00.png.png'],2018-04-16T23:59:59.999Z,Nike,Kobe A.D. 'Devin Booker' PE,AQ2721 500,Pro Purple/Multi-Color,"Released in April 2018, this Nike Kobe AD was a PE created for Phoenix Suns shooting Guard Devin Booker. In March 2017 Booker became the youngest player to score over 60 points in a game at 20 years of age. His 70 points against the Boston Celtics also enrolled him in the exclusive six-member 70 club with Wilt Chamberlain, David Robinson, David Thompson, Elgin Baylor, and Kobe Bryant. The Phoenix Suns-inspired colorway features a Pro Purple upper with an orange midsole and icy blue translucent outsole. It also comes with screen-printed photos of Booker on the Nike Swoosh and insole.",https://www.goat.com/sneakers/kobe-a-d-devin-booker-pe
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"NBA guard Devin Booker has been wearing Kobe Bryant silhouettes during his time with the Phoenix Suns. Receiving a special PE version of the Zoom Kobe 1 Protro, it features a Phoenix Suns’ inspired colorway with a purple patent leather upper and orange Swoosh. It also has an orange ‘1’ embroidered on the lateral heel and a ‘Suns’ tab on the tongue. The shoe was followed by the Kobe A.D. 'Devin Booker' PE later that month.",https://www.goat.com/sneakers/zoom-kobe-1-protro-devin-booker-pe-booker-pe
http://schema.org,Product,Kobe A.D. TB 'Gorge Green',['https://image.goat.com/750/attachments/product_template_pictures/images/024/995/046/original/AT3874_302.png.png'],,Nike,Kobe A.D. TB 'Gorge Green',AT3874 302,Gorge Green/Metallic Silver,,https://www.goat.com/sneakers/kobe-a-d-tb-gorge-green-at3874-302
http://schema.org,Product,Zoom Kobe 7 System 'What The Kobe',['https://image.goat.com/750/attachments/product_template_pictures/images/067/958/133/original/13320_00.png.png'],2012-07-07T23:59:59.999Z,Nike,Zoom Kobe 7 System 'What The Kobe',488371 200,Bamboo/Tropical Twist-Hasta-Seaweed,"The Kobe 7 System comes with two interchangeable insert options allowing players to switch out the cushioning and ankle support to match their style of play. The ‘Attack Fast’ insert includes a Phylon midsole with Nike Zoom units in the forefoot and heel for lightweight responsiveness, and the ‘Attack Strong’ offers more protection and support with its full-length Cushlon midsole and padded ankle cuff. This ‘What The Kobe’ model, inspired by the mash-up concept first introduced by Nike SB in 2007, blends together several different Kobe 7 colorways including the Mamba Snake, Cheetah, Poison Dart Frog, and Shark. Other details include Kevlar Flywire technology and a carbon fiber external heel counter.",https://www.goat.com/sneakers/zoom-kobe-7-system-what-the-kobe-488371-200
http://schema.org,Product,Kobe A.D. Exodus TB 'Khaki Desert Army',['https://image.goat.com/750/attachments/product_template_pictures/images/083/344/834/original/600124_00.png.png'],,Nike,Kobe A.D. Exodus TB 'Khaki Desert Army',AT3874 702,Khaki/Desert Army/Metallic Silver,,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-khaki-desert-army-at3874-702
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Crazy 1 Kobe 'Stormtrooper' 2000 on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/crazy-1-kobe-white-668376
http://schema.org,Product,Kobe A.D. EP 'Black Mamba',['https://image.goat.com/750/attachments/product_template_pictures/images/009/385/289/original/852427_064.png.png'],,Nike,Kobe A.D. EP 'Black Mamba',852427 064,Black/Black-Gum Light Brown,,https://www.goat.com/sneakers/kobe-a-d-ep-black-mamba-852427-064
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. 'Royal Blue' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-royal-blue-at3874-403
http://schema.org,Product,NBA 2K20 x Kobe 5 Protro 'Chaos Alternate' Gamer Exclusive,['https://image.goat.com/750/attachments/product_template_pictures/images/079/923/230/original/578351_00.png.png'],2019-12-26T23:59:59.999Z,Nike,NBA 2K20 x Kobe 5 Protro 'Chaos Alternate' Gamer Exclusive,CD4991 001,,"The NBA 2K20 x Kobe 5 Protro ‘Chaos Alternate’ was available for purchase to players who successfully completed an in-game challenge on NBA 2K20. The sneaker itself is a revised version of the ‘Chaos’ colorway of the Kobe 5, featuring upgraded cushioning and dark grey paneling instead of the white finish of the original. The rest of the design remains mostly unchanged, highlighted by Volt accents and iridescent purple at the toe box and quarter panel.",https://www.goat.com/sneakers/nba-2k20-x-kobe-5-protro-ge-chaos-alternate-cd4991-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'White Court Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-mid-tb-white-court-purple-942521-107
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 NSW Lifestyle 'Year of the Horse' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-nsw-lifestyle-year-of-the-horse-647594-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Air Force 1 Low Supreme VT 'Kobe' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/air-force-1-lw-sup-vt-kobe-453433-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 8 NSW Lifestyle LE 'Paisley' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-8-nsw-lifestyle-le-deep-royal-582552-400
http://schema.org,Product,Air Jordan 9 Retro BG 'Kobe',['https://image.goat.com/750/attachments/product_template_pictures/images/041/081/944/original/84808_00.png.png'],2016-11-11T23:59:59.999Z,Air Jordan,Air Jordan 9 Retro BG 'Kobe',302359 121,White/Tour Yellow-Concord,The Air Jordan 9 Retro BG ‘Kobe’ released in November 2016 alongside its adult-sized counterpart. The Lakers-inspired color scheme replicates the Jordan 9 PE that Kobe wore during a period of sneaker free agency throughout the 2002-03 NBA season. The mid-top features a white leather upper accented with patent leather overlays in Concord and pops of Tour Yellow on the shoe’s various branding elements.,https://www.goat.com/sneakers/air-jordan-9-retro-bg-kobe-302359-121
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 11 Elite Low 'Duke Home' PE on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-11-elite-low-duke-home-pe-822675-677122-lnz
http://schema.org,Product,Zoom Kobe 6 Protro 'Orange County',['https://image.goat.com/750/placeholders/product_templates/medium/missing.png'],,Nike,Zoom Kobe 6 Protro 'Orange County',CW2190 800,Orange Peel/Black/Cannon,,https://www.goat.com/sneakers/zoom-kobe-6-protro-orange-county-cw2190-800
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 6 Protro 'Black History Month' Sample on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-6-protro-black-history-month-sample-sp21-d05079-1098097-1098097-sp21-cw2190z
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Exodus TB 'White University Blue' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-white-university-blue-at3874-118
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 10 PS 'High Dive' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-10-ps-high-dive-726068-100
http://schema.org,Product,Zoom Kobe 6 'White Del Sol',['https://image.goat.com/750/attachments/product_template_pictures/images/033/298/173/original/436311_101.png.png'],2011-07-15T23:59:59.999Z,Nike,Zoom Kobe 6 'White Del Sol',436311 101,White/Black/Del Sol,,https://www.goat.com/sneakers/zoom-kobe-6-del-sol-436311-101
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 Elite 'Details' Sample on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-elite-details-sample-630847-003-00
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Exodus TB 'White Orange' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-white-orange-at3874-102
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Exodus 'Sail Multi-Color' Sample on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-exodus-sail-multi-color-sample-fa18-mnbskt-424-av3555-100-ln2
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 EM 'Brazil' Sample on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-em-brazil-sample-646701-413-01
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 Elite 'Perspective' Sample on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-elite-perspective-sample-641714-400-s
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 Elite XDR 'Brave Blue' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-elite-xdr-brave-blue-641714-404
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Exodus TB 'White Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-exodus-tb-white-purple-at3874-111
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Pre-Owned adidas x Kobe Bryant Vintage 2001 Tee 'Off-White' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/adidas-x-kobe-bryant-vintage-2001-tee-off-white-0003-100000103xkbv-off
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 Elite Low XDR 'Beethoven' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-elite-low-xdr-beethoven-653456-101
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Crazy 8 Kobe Bryant 'Black White' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/crazy-8-kobe-bryant-black-white-45081
http://schema.org,Product,Zoom Kobe 5 Protro 'EYBL - Tie Dye',['https://image.goat.com/750/attachments/product_template_pictures/images/071/012/342/original/719499_00.png.png'],2020-08-28T23:59:59.999Z,Nike,Zoom Kobe 5 Protro 'EYBL - Tie Dye',CZ6190 900,Multi-Color/Black/Orange,,https://www.goat.com/sneakers/zoom-kobe-5-protro-eybl-tie-dye-cz6190-900
http://schema.org,Product,Zoom Kobe Venomenom 5 EP 'Black White',['https://image.goat.com/750/attachments/product_template_pictures/images/049/528/517/original/853939_011.png.png'],,Nike,Zoom Kobe Venomenom 5 EP 'Black White',853939 011,Black/White,,https://www.goat.com/sneakers/zoom-kobe-venomenom-5-ep-black-white-853939-011
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'Rush Blue' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-tb-mid-rush-blue-942521-408
http://schema.org,Product,Kobe A.D. Mid 'Yellow',['https://image.goat.com/750/attachments/product_template_pictures/images/026/595/288/original/942521_703.png.png'],,Nike,Kobe A.D. Mid 'Yellow',942521 703,Yellow/White/Black,,https://www.goat.com/sneakers/kobe-a-d-mid-yellow-942521-703
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'White Green' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-mid-white-green-942521-120
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 System TB 'Game Royal' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-system-tb-game-royal-517359-400
http://schema.org,Product,Kobe 11 EP 'Draft Day',['https://image.goat.com/750/attachments/product_template_pictures/images/062/300/245/original/765885_00.png.png'],2016-04-28T23:59:59.999Z,Nike,Kobe 11 EP 'Draft Day',836184 154,White/Blue Lagoon/Court Purple,,https://www.goat.com/sneakers/kobe-11-ep-draft-day-836184-154
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kanye West I Feel Like Kobe/Pablo Mamba Day T-Shirt 'Yellow' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kanye-west-i-feel-like-kobe-pablo-mamba-day-t-shirt-yellow-2076-100000103iflk-yell
http://schema.org,Product,Crazy 1 'Sunshine' 2022,['https://image.goat.com/750/attachments/product_template_pictures/images/080/014/224/original/915189_00.png.png'],2022-12-10T23:59:59.999Z,adidas,Crazy 1 'Sunshine' 2022,GY3808,Team Yellow/Iron Metallic/Core Black,"The 2022 edition of the adidas Crazy 1 ‘Sunshine’ brings back an OG colorway of the shoe formerly known as the Kobe 1. Worn by Kobe Bryant at the 2001 NBA All-Star Game, the sneaker features a minimalist shape inspired by the Audi TT Roadster. A golden yellow hue floods a smooth synthetic upper with a reinforced toe bumper and debossed three-stripe branding on the quarter panel. Lightweight cushioning arrives via a full-length EVA midsole, supported underfoot by a herringbone-traction rubber outsole with adidas’ Torsion plate for midfoot support.",https://www.goat.com/sneakers/crazy-1-sunshine-2022-gy3808
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. Mid 'White Court Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-white-court-purple-942521-118
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe A.D. EP 'Flip the Switch' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-a-d-ep-flip-the-switch-852427-004
http://schema.org,Product,Air Force 1 'Kobe Bryant - White Neon Green' PE,['https://image.goat.com/750/attachments/product_template_pictures/images/043/343/944/original/BMB615M14C1.png.png'],2005-01-01T23:59:59.999Z,Nike,Air Force 1 'Kobe Bryant - White Neon Green' PE,BMB615M14C1,White/Neon Green/Silver,,https://www.goat.com/sneakers/air-force-1-kobe-bryant-white-neon-green-pe-bmb615m14c1
http://schema.org,Product,Air Force 1 Foamposite 'Kobe',['https://image.goat.com/750/attachments/product_template_pictures/images/000/015/789/original/415419_550.png.png'],2011-02-19T23:59:59.999Z,Nike,Air Force 1 Foamposite 'Kobe',415419 550,Varsity Purple/Varsity Purple-Black,"The 2011 Air Force 1 Foamposite ‘Kobe' was the first time Nike Sportswear created a personalized colorway of the silhouette. Released for NBA All-Star Weekend 2011, the shoe sports a Varsity Purple Foamposite shell upper with black nubuck on the eyestay, collar and Nike Air-branded heel. The ankle strap features 3M reflective material and the sole pairs a Court Purple midsole with an icy blue translucent outsole.",https://www.goat.com/sneakers/air-force-1-foamposite-kobe-415419-550
http://schema.org,Product,Air Force 1 Supreme '07 'Kobe',['https://image.goat.com/750/attachments/product_template_pictures/images/078/458/650/original/19616_00.png.png'],2007-03-17T23:59:59.999Z,Nike,Air Force 1 Supreme '07 'Kobe',315095 221,Linen/Linen-University Blue,"Kobe Bryant has had an affinity for Air Force 1s throughout his entire career, whether that was wearing his own low-top Player Exclusives or wearing them on court with the Lakers while he was in between shoe brands. This iteration of the Air Force 1 Supreme ’07 features a premium leather application throughout the upper with a graphic of Kobe’s face embroidered onto the side. The shoe was also originally released in a 25th Anniversary Air Force 1 collection that included other NBA players, like Rasheed Wallace, Vince Carter, and Shawn Marion.",https://www.goat.com/sneakers/air-force-1-supreme-07-kobe-315095-221
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Adopting a ‘less is more’ mentality, the Kobe 10 emerges with a low-top construction that incorporates a hybrid cushioning unit in the midsole, featuring Lunarlon and Zoom Air. The outsole features siping grooves inspired by Nike Free to improve traction. The shoe’s open-weave textile on the seamless mesh upper was inspired by the texture of a shark’s skin, while the tongue incorporates a snakeskin detailing inspired by a mamba.",https://www.goat.com/sneakers/nike-kobe-10-745334-100
